,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1566,1,jug band,0.9029263890000001,0.561127778,192970.5174,0.35048402799999995,0.057980135999999995,0.209530625,-11.53378403,0.055728125,115.0302111,0.5642604170000001,13.725,7
1567,0,juju,0.135913333,0.752777778,327570.2222,0.749222222,0.082080778,0.073966667,-10.282,0.063244444,124.92066670000001,0.765222222,29.55555556,6
1568,1,jump blues,0.766191051,0.610120187,185851.3307,0.406310202,0.04001956,0.17975916100000003,-11.4218492,0.06991872,115.2086156,0.7150500359999999,23.57125786,5
1569,1,jump up,1.29e-05,0.255,303866.0,0.853,0.608,0.19699999999999998,-5.166,0.18600000000000003,175.208,0.162,50.0,2
1570,1,k-indie,0.4294635,0.62295,218363.4,0.5579999999999999,0.0017128739999999999,0.161236667,-7.774633333,0.09513166699999999,108.84368329999998,0.48131666700000003,49.78333333,4
1571,1,k-pop,0.186775346,0.675619961,214447.5994,0.743187299,0.007093568000000001,0.191610872,-4.437254247,0.088007334,118.14636670000002,0.591478375,63.55665413,10
1572,0,k-pop boy group,0.14908201199999999,0.660710764,223454.5684,0.7529091729999999,0.022621766,0.160608791,-4.0401204680000005,0.072937455,121.8530926,0.592972136,58.94349568,5
1573,0,k-pop girl group,0.11578278,0.7136472890000001,203813.2191,0.8274599340000001,0.0031219090000000004,0.187670334,-3.69187015,0.090794469,127.3623511,0.6487234620000001,64.87079304,6
1574,1,k-rap,0.22601598399999998,0.6638059789999999,237975.4597,0.65589381,0.000632385,0.223587698,-6.381678518999999,0.13985794199999999,115.51216470000001,0.482556032,57.3326455,1
1575,0,kabarett,0.9670000000000001,0.637,121333.0,0.11199999999999999,0.212,0.245,-17.238,0.0359,101.007,0.45399999999999996,16.0,9
1576,0,kabyle,0.9640000000000001,0.716,266760.0,0.21,0.0123,0.0837,-19.576,0.0395,111.90799999999999,0.43200000000000005,52.0,4
